Date,Open,High,Low,Close,Adj Close,Volume,EMA10,EMA30,ATR,ADX,RSI,MACD,MACDsignal,ClgtEMA10,EMA10gtEMA30,MACDSIGgtMACD,target_cls
2005-07-01,1195.75,1202.25,1195.25,1200.0,1200.0,616158,1203.1388006172,1199.5277582369972,10.3340719533193,15.85318500499534,49.692796443963374,2.7033673640085,5.250489173466276,-1,1,1,1
2005-07-05,1200.0,1210.75,1195.5,1209.0,1209.0,713519,1204.2044732322547,1200.138870608804,10.685209670939347,15.314216130887331,55.37783570717794,2.9464912833589096,4.789689595444803,1,1,1,0
2005-07-06,1208.75,1210.75,1198.0,1198.5,1198.5,802296,1203.1672962809355,1200.033137021139,10.83269469444368,14.813745033501329,48.492719078932126,2.2657879007033443,4.284909256496511,-1,1,1,1
2005-07-07,1198.25,1203.25,1170.75,1202.75,1202.75,1327160,1203.0914242298566,1200.2084185036465,12.380359359126274,15.693627645360758,51.14065388104319,2.0456836789567205,3.837064140988553,-1,1,1,1
2005-07-08,1202.75,1217.25,1200.75,1216.5,1216.5,841624,1205.529347097155,1201.2594882776043,12.674619404902968,15.118660212005596,58.56277125320624,2.9467908137255563,3.659009475535954,1,1,1,1
2005-07-11,1216.5,1224.75,1215.5,1223.5,1223.5,660773,1208.7967385340362,1202.69436000163,12.430003733124185,14.117475804637314,61.74849910935512,4.1776093288438005,3.762729446197523,1,1,-1,1
2005-07-12,1223.25,1229.75,1219.75,1225.5,1225.5,731031,1211.8336951642111,1204.1656916144282,12.25643203790103,13.577169842501808,62.63245217883564,5.2538619053170805,4.060955938021435,1,1,-1,1
2005-07-13,1225.75,1228.5,1222.75,1228.0,1228.0,589633,1214.7730233161728,1205.7033889296265,11.79168689233667,13.07545716337598,63.75982034192296,6.2366368651714765,4.496092123451443,1,1,-1,1
2005-07-14,1227.75,1237.5,1227.0,1231.75,1231.75,880014,1217.859746349596,1207.3838154502955,11.69942354288405,13.298354789962206,65.44393402383089,7.234689761180789,5.043811650997312,1,1,-1,0
2005-07-15,1231.25,1233.5,1226.5,1231.25,1231.25,554683,1220.2943379223966,1208.9235692922118,11.363750432678046,13.454404811078588,65.01013799693655,7.894307388980906,5.613910798594031,1,1,-1,0
2005-07-18,1230.5,1231.5,1224.0,1226.5,1226.5,445747,1221.4226401183246,1210.057532563682,11.087768258915329,13.3354886786381,60.88147329666245,7.942220830830138,6.079572805041252,1,1,-1,1
2005-07-19,1226.5,1234.0,1226.5,1233.25,1233.25,613904,1223.5730691877202,1211.55382078538,10.831499097564231,13.434857619272597,64.34663785113825,8.427711751585775,6.549200594350157,1,1,-1,1
2005-07-20,1231.75,1240.0,1225.5,1236.5,1236.5,923309,1225.9234202444984,1213.1632517024525,11.093534876309644,14.009768783321922,65.91231823944817,8.971299091190986,7.0336202937183225,1,1,-1,0
2005-07-21,1238.25,1246.0,1227.0,1230.0,1230.0,1093560,1226.6646165636805,1214.2494935281006,11.658282385144672,14.984567090113952,60.21677932091853,8.776431062776965,7.382182447530051,1,1,-1,1
2005-07-22,1229.25,1238.0,1227.25,1237.0,1237.0,542786,1228.5437771884658,1215.717268139191,11.593405071920053,15.889736946420836,63.840540240981255,9.082144931537869,7.7221749443316146,1,1,-1,0
2005-07-25,1236.75,1241.75,1230.5,1234.0,1234.0,576981,1229.5358176996538,1216.8967992269852,11.568876138211476,17.00886780985504,61.26493401387832,8.978847877928274,7.973509531050946,1,1,-1,1
2005-07-26,1234.0,1237.5,1231.5,1235.0,1235.0,560862,1230.5293053906255,1218.064747663954,11.17109927119637,18.04806075447252,61.817909707294014,8.875366164952993,8.153880857831355,1,1,-1,1
2005-07-27,1235.0,1240.5,1232.25,1239.75,1239.75,553800,1232.2057953196029,1219.4637962017634,10.962449323253772,19.24593871906004,64.4164491791749,9.072064353762244,8.337517557017533,1,1,-1,1
2005-07-28,1239.5,1248.25,1238.25,1247.0,1247.0,676330,1234.8956507160387,1221.240325479069,10.893702943021362,20.903137482839515,67.99655177302154,9.701134850934524,8.61024101580093,1,1,-1,0
2005-07-29,1247.0,1248.75,1236.5,1236.75,1236.75,691729,1235.2328051313043,1222.2409496417097,10.990581304234125,22.160409014126987,58.96412247744314,9.265778290588742,8.741348470758492,1,1,-1,1
2005-08-01,1239.25,1242.0,1235.75,1237.5,1237.5,562113,1235.6450223801585,1223.225404503535,10.651968353931684,23.20311589421554,59.38921275395561,8.87892311321707,8.768863399250208,1,1,-1,1
2005-08-02,1237.25,1247.5,1237.0,1245.0,1245.0,672058,1237.3459274019476,1224.63021711621,10.641113471507992,24.58047878444544,63.464997764266485,9.072937739342253,8.829678267268616,1,1,-1,1
2005-08-03,1244.75,1248.5,1242.25,1247.75,1247.75,531908,1239.23757696523,1226.1218160119386,10.32746250925742,25.93104375439068,64.85769346760537,9.34092141805172,8.931926897425237,1,1,-1,0
2005-08-04,1247.75,1248.5,1236.5,1238.0,1238.0,622052,1239.0125629715517,1226.8881504627811,10.44692947288189,26.186937500998614,56.6172187031738,8.666653115980353,8.87887214113626,-1,1,1,0
2005-08-05,1238.25,1241.0,1227.25,1229.75,1229.75,688747,1237.3284606130878,1227.0727859167953,10.682863081961756,25.08899750972946,50.74238441096936,7.381495293947182,8.579396771698445,-1,1,1,0
2005-08-08,1229.75,1234.5,1224.25,1227.25,1227.25,653176,1235.49601322889,1227.0842190834535,10.65194429039306,23.68951309315197,49.08040377053777,6.091055458520259,8.081728509062808,-1,1,1,1
2005-08-09,1226.75,1236.25,1225.5,1234.25,1234.25,683725,1235.269465369092,1227.5465275296824,10.658948269650695,22.587594996866752,53.65737741485253,5.569017918416193,7.579186390933485,-1,1,1,0
2005-08-10,1234.0,1245.25,1228.25,1233.75,1233.75,932525,1234.993198938348,1227.9467515600254,11.11188053610422,22.478552146936,53.28892023093058,5.056663516130584,7.074681815972904,-1,1,1,1
2005-08-11,1233.5,1240.5,1230.0,1238.5,1238.5,744612,1235.6307991313756,1228.6276062980885,11.068174783525349,22.37729807200029,56.35511163713608,4.9765378332444925,6.655053019427222,1,1,1,0
2005-08-12,1238.25,1238.5,1227.25,1231.0,1231.0,683616,1234.7888356529436,1228.7806639562762,11.081162298987822,21.87590925944756,50.69650255820098,4.258758020917639,6.175794019725306,-1,1,1,1
2005-08-15,1230.75,1238.5,1227.75,1237.5,1237.5,597897,1235.2817746251358,1229.3432017655489,11.05750784906012,21.410333933505736,54.92111007249768,4.166380583671071,5.773911332514459,1,1,1,0
2005-08-16,1237.25,1239.0,1220.0,1221.5,1221.5,853949,1232.7759974205655,1228.8371887484166,11.624828716984396,19.8834739088486,44.75525365320398,2.7701717016841485,5.173163406348396,-1,1,1,0
2005-08-17,1221.5,1227.75,1218.25,1221.5,1221.5,808255,1230.7258160713718,1228.3638217323896,11.473055237199796,18.690078170467267,44.75525365320397,1.644706945692178,4.467472114217153,-1,1,1,0
2005-08-18,1221.5,1224.75,1216.75,1221.0,1221.0,659584,1228.957485876577,1227.8887364593322,11.224979863114095,17.77690005392373,44.45701471140048,0.7043034252346843,3.7148383764206594,-1,1,1,1
2005-08-19,1220.75,1227.25,1220.0,1223.75,1223.75,546467,1228.010670262654,1227.6217212038914,10.941052730034516,16.564606021753846,46.56605529326413,0.1788670097739668,3.007644103091321,-1,1,1,1
2005-08-22,1223.25,1231.0,1217.5,1224.0,1224.0,844986,1227.281457487626,1227.3880617713824,11.123834677889194,15.843702974624962,46.7639587905651,-0.2148950480348048,2.363136272866096,-1,-1,1,0
2005-08-23,1223.25,1225.0,1215.5,1221.5,1221.5,685576,1226.2302833989668,1227.00818681839,11.007846486611395,14.871529327550272,44.97027271402548,-0.720379337793247,1.7464331507342272,-1,-1,1,0
2005-08-24,1221.0,1225.75,1209.0,1210.0,1210.0,1030677,1223.2793227809727,1225.91088444301,11.418000308996296,14.54280999499507,37.78981055769368,-2.0255835039822614,0.9920298197909294,-1,-1,1,1
2005-08-25,1209.25,1215.0,1208.5,1213.5,1213.5,576260,1221.501264093523,1225.1101822208802,11.066714572639418,14.3018524814881,40.88359316093885,-2.745893508785912,0.2444451540755611,-1,-1,1,0
2005-08-26,1213.75,1215.25,1204.75,1206.0,1206.0,803310,1218.682852440155,1223.877267238888,11.026234960308033,14.553581816473192,36.6746579237422,-3.877237318717107,-0.5798913404829725,-1,-1,1,1
2005-08-29,1203.25,1215.75,1194.0,1214.5,1214.5,933736,1217.9223338146726,1223.272282255734,11.792218177428888,15.890094882210978,43.74335483838103,-4.041370077851752,-1.2721870879567283,-1,-1,1,0
2005-08-30,1214.5,1215.0,1201.5,1208.5,1208.5,1275960,1216.2091822120049,1222.319231787622,11.914202593326824,17.131142728967493,40.32183463673546,-4.602541099078735,-1.9382578901811296,-1,-1,1,1
2005-08-31,1208.5,1224.25,1204.75,1221.5,1221.5,1264220,1217.1711490825494,1222.2663781239046,12.456045265232053,16.780622225284613,49.53258239160378,-3.952717356745552,-2.3411497834940143,1,-1,1,1
2005-09-01,1222.25,1228.75,1216.5,1221.75,1221.75,992540,1218.0036674311768,1222.2330634062332,12.441327746286904,15.842723549431044,49.69338233218312,-3.378607959114106,-2.5486414186180326,1,-1,1,0
2005-09-02,1221.75,1226.25,1217.5,1219.75,1219.75,648621,1218.32118244369,1222.0728657671214,12.177661478694985,14.971817636138445,48.36572150227615,-3.0498486537435383,-2.6488828656431336,1,-1,1,1
2005-09-06,1219.5,1235.0,1219.25,1234.25,1234.25,802131,1221.217331090292,1222.8584873305329,12.432828515931057,14.729765634875534,57.27756026777786,-1.6008224326840264,-2.439270779051312,1,-1,-1,1
2005-09-07,1234.25,1238.0,1231.25,1235.5,1235.5,741436,1223.8141799829662,1223.6740687930792,12.02691219336455,14.83007179102222,57.95132491254896,-0.3475873884615339,-2.0209341009333563,1,1,-1,0
2005-09-08,1235.25,1236.25,1229.5,1232.0,1232.0,365102,1225.3025108951542,1224.2112256451385,11.64998989383851,14.663388559501458,55.32056338985062,0.3590507503279241,-1.5449371306811002,1,1,-1,1
2005-09-09,1232.0,1243.75,1231.25,1242.0,1242.0,224184,1228.3384180051262,1225.3588885067425,11.710704901421474,15.298042741315344,60.79651305869513,1.706313671028056,-0.8946869703392689,1,1,-1,0
2005-09-12,1242.25,1244.5,1239.0,1240.25,1240.25,179731,1230.5041601860123,1226.3196053772751,11.267083122748511,15.960645588964384,59.42393856358322,2.602815233730098,-0.1951865295253955,1,1,-1,0
2005-09-13,1239.75,1240.5,1231.5,1232.5,1232.5,207171,1230.867040152192,1226.718340514225,11.10514861398076,15.45235570152492,53.64756099608392,2.657307167656427,0.375312209910969,1,1,-1,0
2005-09-14,1232.5,1235.75,1225.75,1228.5,1228.5,88824,1230.43666921543,1226.8332862875009,11.02620942726785,14.450863523877445,50.89755264831173,2.350629256428874,0.7703756192145501,-1,1,-1,0
2005-09-15,1228.0,1232.25,1224.75,1227.25,1227.25,93230,1229.8572748126244,1226.860171043146,10.774337325320143,13.643236902389267,50.03440034422256,1.9838516421459644,1.013070823800833,-1,1,-1,1
2005-09-16,1227.5,1235.5,1227.0,1232.7900390625,1232.7900390625,847635,1230.3905046762382,1227.242743173427,10.611884659225847,12.866489541707438,53.77590626143879,2.115822705546634,1.233621200149993,1,1,-1,1
2005-09-19,1242.5,1243.0,1233.25,1238.0,1238.0,634914,1231.7740492805583,1227.9367597428834,10.583175821959715,13.011288161563815,57.0342998973083,2.6107163176918675,1.5090402236583682,1,1,-1,0
2005-09-20,1238.0,1243.0,1225.5,1227.5,1227.5,898982,1230.996949411366,1227.9085816949555,11.077234691819738,12.145676727762377,49.46625513508283,2.131094887689642,1.633451156464623,-1,1,-1,0
2005-09-21,1227.5,1229.5,1214.25,1216.0,1216.0,1051180,1228.2702313365724,1227.1402861017325,11.375289356689755,12.367546665586886,42.77202532873624,0.8136582130416627,1.469492567780031,-1,1,1,1
2005-09-22,1216.0,1222.75,1210.75,1219.75,1219.75,1093250,1226.7210983662865,1226.6634934500078,11.419911545497632,12.881595466959196,45.368321533310784,0.071351323069166,1.189864318837858,-1,1,1,1
2005-09-23,1219.5,1224.75,1215.0,1220.5,1220.5,648656,1225.5899895724162,1226.2658487112976,11.300632149390657,13.0996188318386,45.89698826628817,-0.4512122097933115,0.861649013111624,-1,-1,1,1
2005-09-26,1224.0,1229.0,1216.75,1221.5,1221.5,856117,1224.846355104704,1225.9583746008914,11.368444138719894,12.76405472400583,46.638450930848855,-0.7757139838615785,0.5341764137169834,-1,-1,1,1
2005-09-27,1221.5,1226.0,1216.0,1221.75,1221.75,805798,1224.2833814493033,1225.686866562124,11.27069812881133,12.532258617830076,46.83461591783406,-1.0011702001959293,0.2271070909344009,-1,-1,1,1
2005-09-28,1221.75,1227.0,1217.5,1222.75,1222.75,820109,1224.0045848221573,1225.4973913000515,11.144219691039094,12.182376489893995,47.66340346474137,-1.0866282591450729,-0.0356399790814938,-1,-1,1,1
2005-09-29,1222.5,1234.5,1216.25,1231.75,1231.75,1179570,1225.4128421272196,1225.9007854097256,11.651775427393444,11.70526512137084,54.53308963312724,-0.4232506328612544,-0.1131621098374459,1,-1,1,1
2005-09-30,1231.5,1236.0,1230.0,1234.25,1234.25,659840,1227.0195981040888,1226.4394444155498,11.248077182579626,11.43512494253194,56.2509285713732,0.3007432410972797,-0.0303810396505008,1,1,-1,0
2005-10-03,1235.25,1239.0,1229.75,1231.75,1231.75,772265,1227.8796711760726,1226.7820609048692,11.10535738382394,11.528153251214356,54.05164807377799,0.6651174358955814,0.1087186554587156,1,1,-1,0
2005-10-04,1231.5,1235.5,1216.5,1216.75,1216.75,985820,1225.8560945986048,1226.1348311690713,11.669260427836516,11.398659664353506,43.15049089522163,-0.253565088816913,0.0362619066035899,-1,-1,1,0
2005-10-05,1216.75,1218.5,1200.0,1200.75,1200.75,1402650,1221.2913501261312,1224.4971001259055,12.157170397276763,12.637773364177407,35.034022943601514,-2.2467942453431533,-0.4203493237857588,-1,-1,1,0
2005-10-06,1200.75,1207.0,1185.75,1197.0,1197.0,1603800,1216.8747410122892,1222.7230936661697,12.806658226042709,14.622624596036673,33.44612315666684,-4.081981826720039,-1.1526758243726147,-1,-1,1,1
2005-10-07,1196.75,1204.75,1195.0,1200.0,1200.0,872168,1213.806606282782,1221.257087623191,12.588325495611087,16.46570073990599,35.94730439397285,-5.233972304132294,-1.9689351203245504,-1,-1,1,0
2005-10-10,1199.5,1204.5,1189.5,1190.0,1190.0,785969,1209.4781324131852,1219.2405013249206,12.760587960210296,18.468007412334288,31.67422268166718,-6.874603335676056,-2.950068763394852,-1,-1,1,0
2005-10-11,1190.25,1198.0,1187.0,1188.5,1188.5,963502,1205.6639265198787,1217.2572431749256,12.634831677338132,20.45565213064961,31.0774671855917,-8.201313080211321,-4.000317626758146,-1,-1,1,0
2005-10-12,1189.25,1195.0,1177.25,1178.5,1178.5,1380590,1200.7250307889915,1214.7567758733176,13.00020084324255,22.76053202627961,27.37464856813456,-9.9450165771525,-5.189257416837017,-1,-1,1,0
2005-10-13,1179.0,1184.5,1171.75,1178.0,1178.0,1206460,1196.593207009175,1212.3853709782647,12.982329354439512,25.129702603683285,27.200141639317344,-11.237718558207234,-6.398949645111061,-1,-1,1,1
2005-10-14,1178.5,1191.5,1178.5,1190.0,1190.0,1050860,1195.394442098416,1210.941153495796,13.019305829122404,26.38273116114499,37.49814348846565,-11.16518912959532,-7.352197542007913,-1,-1,1,1
2005-10-17,1189.75,1195.75,1186.25,1194.25,1194.25,758747,1195.1863617168858,1209.864304883164,12.767926841327949,27.00959129618585,40.69767588976711,-10.642094117097711,-8.010176857025872,-1,-1,1,0
2005-10-18,1194.25,1196.75,1180.75,1181.5,1181.5,992428,1192.6979323138155,1208.0343497294116,12.998789209804524,27.908352641758004,34.9220476210487,-11.128078433607016,-8.6337571723421,-1,-1,1,1
2005-10-19,1182.25,1201.0,1173.75,1200.5,1200.5,1505180,1194.1164900749402,1207.5482626500948,14.01673283767563,29.11263711527505,46.99411869908843,-9.86635015242632,-8.880275768358945,1,-1,1,0
2005-10-20,1199.0,1201.0,1175.25,1179.5,1179.5,1497790,1191.4589464249511,1205.7386973178309,14.854823349270228,30.230901269255167,38.49453974319954,-10.440593235234472,-9.192339261734052,-1,-1,1,1
2005-10-21,1179.75,1190.0,1175.75,1183.75,1183.75,1144610,1190.0573198022328,1204.320071684422,14.811621681465212,31.269289412236706,40.82709072078509,-10.4324863259219,-9.44036867457162,-1,-1,1,1
2005-10-24,1183.75,1203.25,1183.25,1202.5,1202.5,968810,1192.319625292736,1204.202647704782,15.182220132789126,30.49164037600003,49.8612545087586,-8.81151953001131,-9.31459884565956,1,-1,-1,0
2005-10-25,1202.0,1204.75,1191.75,1199.0,1199.0,976446,1193.534238875875,1203.866993014151,15.026347266161332,29.596502260480868,48.376512322567486,-7.720317401818875,-8.995742556891422,1,-1,-1,0
2005-10-26,1198.75,1207.25,1193.75,1196.0,1196.0,1021568,1193.9825590802614,1203.359445077754,14.917322461435525,28.471584756625457,47.08236415136368,-7.016722373727362,-8.59993852025861,1,-1,-1,0
2005-10-27,1195.5,1196.0,1180.75,1182.5,1182.5,955560,1191.8948210656683,1202.0136744275765,14.941085142761557,28.43211043246808,41.67900332101287,-7.462433136633081,-8.372437443533503,-1,-1,-1,1
2005-10-28,1181.5,1201.25,1179.5,1199.75,1199.75,1034230,1193.323035417365,1201.86763091612,15.427436203992873,27.78945815853673,49.63310124485059,-6.350526376668995,-7.968055230160601,1,-1,-1,1
2005-10-31,1199.75,1214.5,1199.5,1209.75,1209.75,1037613,1196.3097562505714,1202.3761708570153,15.396905046564813,25.889752272937265,53.58511844901511,-4.609282888073949,-7.296300761743271,1,-1,-1,0
2005-11-01,1205.25,1210.5,1203.0,1206.25,1206.25,795867,1198.117073295922,1202.626095317853,14.832840400381611,24.125739664880623,52.04585660417808,-3.471735620507161,-6.531387733496048,1,-1,-1,1
2005-11-02,1206.25,1218.5,1202.5,1218.0,1218.0,994560,1201.7321508784817,1203.617960136056,14.916208943211496,23.015559036372284,56.557526908955246,-1.6036090077925564,-5.54583198835535,1,-1,-1,1
2005-11-03,1218.0,1227.75,1216.0,1223.75,1223.75,1013023,1205.7353961733031,1204.916801417601,14.690051161553532,22.68587670943319,58.60974711482047,0.3369871589529793,-4.369268158893684,1,1,-1,0
2005-11-04,1223.5,1225.75,1216.5,1222.0,1222.0,743547,1208.6925968690662,1206.0189432616266,14.301476078585422,22.37974312013261,57.71610967457498,1.7139558119993126,-3.1526233647150845,1,1,-1,1
2005-11-07,1222.5,1227.0,1219.25,1222.75,1222.75,667652,1211.2484883474178,1207.0983662770057,13.833513501543608,22.191946867849868,58.01159018042353,2.833074206129595,-1.9554838505461485,1,1,-1,0
2005-11-08,1222.5,1224.5,1218.5,1222.75,1222.75,629541,1213.339672284251,1208.108149097844,13.273976822861922,21.92705418602956,58.011590180423546,3.67759062083428,-0.8288689562700626,1,1,-1,1
2005-11-09,1222.5,1229.5,1218.75,1223.75,1223.75,847127,1215.23245914166,1209.1173007689508,13.09369276408607,22.09219432221303,58.46046335025415,4.377110995650355,0.2123270341140208,1,1,-1,1
2005-11-10,1223.5,1235.5,1217.25,1233.75,1233.75,1078110,1218.5992847522673,1210.706507170954,13.462000423794208,22.698023129001218,62.749068303927615,5.673007460299232,1.304463119351063,1,1,-1,1
2005-11-11,1233.75,1238.75,1232.5,1238.0,1238.0,362334,1222.1266875245824,1212.4673776760535,12.946857536380335,23.491208353967885,64.4298588512325,6.962692639607667,2.436109023402384,1,1,-1,0
2005-11-14,1238.0,1240.25,1234.0,1237.25,1237.25,553318,1224.876380701931,1214.0662565356631,12.468510569496027,24.33456933826962,63.882070918723066,7.833953761406747,3.5156779710032566,1,1,-1,0
2005-11-15,1237.0,1241.0,1228.5,1232.5,1232.5,921501,1226.26249330158,1215.2555303075558,12.470759814532029,24.32611150942346,60.38068221684392,8.048372546162,4.422216886035005,1,1,-1,1
2005-11-16,1232.5,1235.25,1229.25,1234.75,1234.75,635768,1227.8056763376565,1216.5132380296488,12.008562684922596,24.31825781120917,61.45830253048352,8.304132305771645,5.198599969982333,1,1,-1,1
